geometry,city,EV_stations,parking,edges,parking_space,civic,restaurant,park,school,node,Community_centre,place_of_worship,university,cinema,library,commercial,retail,townhall,government,residential,population,predicted_EV_stations
"POLYGON ((7.034331197535851 49.278298219902894, 7.0345079751793715 49.273851232147265, 7.027764748298734 49.27373628564528, 7.027587365121898 49.27818325547444, 7.034331197535851 49.278298219902894))",Saarbrucken,2,6,105,0,0,2,0,1,49,0,0,0,0,0,0,0,0,0.0,1,4.013376674564996,1
"POLYGON ((7.0345079751793715 49.273851232147265, 7.034684709233299 49.26940424048084, 7.027942087736923 49.2692893119021, 7.027764748298734 49.27373628564528, 7.0345079751793715 49.273851232147265))",Saarbrucken,0,0,16,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0.0,5,4.013376674564996,0
"POLYGON ((7.034684709233299 49.26940424048084, 7.034861399711489 49.26495724490368, 7.028119383450369 49.26484233424498, 7.027942087736923 49.2692893119021, 7.034684709233299 49.26940424048084))",Saarbrucken,0,4,70,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((7.034861399711489 49.26495724490368, 7.035038046627797 49.26051024541583, 7.028296635452972 49.260395352673996, 7.028119383450369 49.26484233424498, 7.034861399711489 49.26495724490368))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.035038046627797 49.26051024541583, 7.035214649996071 49.25606324201739, 7.028473843758629 49.255948367189205, 7.028296635452972 49.260395352673996, 7.035038046627797 49.26051024541583))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.035214649996071 49.25606324201739, 7.035391209830146 49.25161623470845, 7.028651008381225 49.2515013777907, 7.028473843758629 49.255948367189205, 7.035214649996071 49.25606324201739))",Saarbrucken,0,5,31,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.035391209830146 49.25161623470845, 7.035567726143861 49.24716922348904, 7.0288281293346415 49.24705438447856, 7.028651008381225 49.2515013777907, 7.035391209830146 49.25161623470845))",Saarbrucken,0,4,28,0,0,1,0,0,12,0,0,1,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.035567726143861 49.24716922348904, 7.035744198951045 49.24272220835926, 7.029005206632756 49.242607387252846, 7.0288281293346415 49.24705438447856, 7.035567726143861 49.24716922348904))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.035744198951045 49.24272220835926, 7.035920628265518 49.23827518931919, 7.029182240289439 49.238160386113634, 7.029005206632756 49.242607387252846, 7.035744198951045 49.24272220835926))",Saarbrucken,0,1,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.035920628265518 49.23827518931919, 7.036097014101098 49.233828166368895, 7.029359230318551 49.233713381061, 7.029182240289439 49.238160386113634, 7.035920628265518 49.23827518931919))",Saarbrucken,0,6,49,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.036097014101098 49.233828166368895, 7.036273356471595 49.22938113950844, 7.029536176733951 49.229266372095026, 7.029359230318551 49.233713381061, 7.036097014101098 49.233828166368895))",Saarbrucken,0,8,95,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0.0,0,4.013376674564995,1
"POLYGON ((7.036273356471595 49.22938113950844, 7.036449655390812 49.224934108737905, 7.02971307954949 49.224819359215786, 7.029536176733951 49.229266372095026, 7.036273356471595 49.22938113950844))",Saarbrucken,2,17,130,0,0,3,0,0,53,0,0,0,0,0,0,0,0,0.0,0,4.013376674564995,1
"POLYGON ((7.036449655390812 49.224934108737905, 7.036625910872551 49.22048707405738, 7.029889938779013 49.22037234242334, 7.02971307954949 49.224819359215786, 7.036449655390812 49.224934108737905))",Saarbrucken,0,5,37,0,0,2,0,0,19,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.036625910872551 49.22048707405738, 7.0368021229306 49.21604003546691, 7.030066754436361 49.215925321717776, 7.029889938779013 49.22037234242334, 7.036625910872551 49.22048707405738))",Saarbrucken,0,1,33,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.0368021229306 49.21604003546691, 7.036978291578746 49.2115929929666, 7.030243526535365 49.21147829709916, 7.030066754436361 49.215925321717776, 7.0368021229306 49.21604003546691))",Saarbrucken,0,10,80,0,0,0,2,0,37,1,1,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((7.036978291578746 49.2115929929666, 7.037154416830771 49.20714594655648, 7.030420255089853 49.20703126856757, 7.030243526535365 49.21147829709916, 7.036978291578746 49.2115929929666))",Saarbrucken,1,3,68,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.037154416830771 49.20714594655648, 7.037330498700446 49.20269889623667, 7.030596940113646 49.2025842361231, 7.030420255089853 49.20703126856757, 7.037154416830771 49.20714594655648))",Saarbrucken,0,5,106,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((7.037330498700446 49.20269889623667, 7.037506537201542 49.19825184200721, 7.030773581620559 49.198137199765796, 7.030596940113646 49.2025842361231, 7.037330498700446 49.20269889623667))",Saarbrucken,0,1,54,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0.0,0,4.013376674564995,0
"POLYGON ((7.037506537201542 49.19825184200721, 7.037682532347819 49.19380478386819, 7.030950179624399 49.19369015949575, 7.030773581620559 49.198137199765796, 7.037506537201542 49.19825184200721))",Saarbrucken,0,0,37,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.037682532347819 49.19380478386819, 7.037858484153033 49.1893577218197, 7.033960348367233 49.18929140483241, 7.034198600000001 49.189695099999994, 7.0347565 49.19052339999999, 7.0348709000000005 49.19070489999999, 7.0349438 49.19082800000001, 7.0350025 49.191005, 7.0350188 49.19113519999999, 7.035026600000001 49.19125040000001, 7.035031400000001 49.19143609999999, 7.0323503999999994 49.1911943, 7.031053256899167 49.19109398901306, 7.030950179624399 49.19369015949575, 7.037682532347819 49.19380478386819))",Saarbrucken,0,0,38,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.037858484153033 49.1893577218197, 7.038034392630933 49.18491065586178, 7.033573930814981 49.18483476646478, 7.033567 49.1848778, 7.033509800000001 49.1855438, 7.033482299999999 49.1858893, 7.0334013 49.18653369999999, 7.0333305 49.1873751, 7.0333325 49.18755720000001, 7.0333544 49.1877135, 7.0333794 49.187861100000006, 7.0334624 49.188219399999994, 7.0335305 49.18845880000001, 7.0336085 49.18864049999999, 7.033729 49.1888994, 7.033960348367233 49.18929140483241, 7.037858484153033 49.1893577218197))",Saarbrucken,0,1,32,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.038034392630933 49.18491065586178, 7.038210257795265 49.1804635859945, 7.033046692463125 49.18037572421843, 7.0330541 49.18038399999999, 7.0331515 49.180527, 7.0332674 49.1807232, 7.033330100000001 49.18088729999999, 7.033687499999999 49.1820754, 7.033746100000001 49.182276299999984, 7.033851300000001 49.18273719999999, 7.033877800000001 49.18299209999999, 7.033883600000001 49.1831348, 7.0338593000000005 49.18337079999999, 7.0338366 49.1835529, 7.033796700000001 49.18378439999999, 7.0336407 49.18445369999999, 7.0336024 49.18465799999999, 7.033573930814981 49.18483476646478, 7.038034392630933 49.18491065586178))",Saarbrucken,0,0,47,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.038210257795265 49.1804635859945, 7.038386079659767 49.17601651221798, 7.032275388482887 49.175912516212975, 7.032418700000001 49.1761937, 7.031639549774098 49.17632011108931, 7.031544985071711 49.17870384883701, 7.0319163 49.179112800000006, 7.033046692463125 49.18037572421843, 7.038210257795265 49.1804635859945))",Saarbrucken,0,4,87,0,0,2,0,0,36,0,2,0,0,0,0,0,0,0.0,1,4.013376674564995,1
"POLYGON ((7.038386079659767 49.17601651221798, 7.038442372737951 49.17459245548192, 7.0382689 49.174530000000004, 7.0366145 49.17490959999999, 7.0364714 49.1746865, 7.032340500000001 49.1754217, 7.0323666 49.1755497, 7.0321156 49.17559899999999, 7.032275388482887 49.175912516212975, 7.038386079659767 49.17601651221798))",Saarbrucken,0,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.0336327634601545 49.29585714877354, 7.0396835 49.294581300000004, 7.040446002614027 49.294283054217686, 7.040546295802916 49.29175378434954, 7.033800602929035 49.291639159704125, 7.0336327634601545 49.29585714877354))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.040546295802916 49.29175378434954, 7.0407225983040105 49.28730679045204, 7.033977511424555 49.2871921836814, 7.033800602929035 49.291639159704125, 7.040546295802916 49.29175378434954))",Saarbrucken,0,1,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.0407225983040105 49.28730679045204, 7.040898857323098 49.282859792646676, 7.0341543762888685 49.28274520374762, 7.033977511424555 49.2871921836814, 7.0407225983040105 49.28730679045204))",Saarbrucken,0,0,114,0,0,1,0,0,52,0,0,0,0,0,1,0,0,0.0,1,4.013376674564996,1
"POLYGON ((7.040898857323098 49.282859792646676, 7.041075072874008 49.27841279093356, 7.034331197535851 49.278298219902894, 7.0341543762888685 49.28274520374762, 7.040898857323098 49.282859792646676))",Saarbrucken,0,7,136,0,1,3,1,1,58,2,0,0,0,0,1,0,0,0.0,2,4.013376674564996,1
"POLYGON ((7.041075072874008 49.27841279093356, 7.041251244970566 49.27396578531273, 7.0345079751793715 49.273851232147265, 7.034331197535851 49.278298219902894, 7.041075072874008 49.27841279093356))",Saarbrucken,0,4,123,0,0,6,1,0,65,1,3,1,0,0,0,5,1,0.0,1,4.013376674564995,1
"POLYGON ((7.041251244970566 49.27396578531273, 7.041427373626588 49.2695187757843, 7.034684709233299 49.26940424048084, 7.0345079751793715 49.273851232147265, 7.041251244970566 49.27396578531273))",Saarbrucken,0,7,130,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0.0,1,4.013376674564996,1
"POLYGON ((7.041427373626588 49.2695187757843, 7.041603458855887 49.26507176234832, 7.034861399711489 49.26495724490368, 7.034684709233299 49.26940424048084, 7.041427373626588 49.2695187757843))",Saarbrucken,0,5,93,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0.0,1,4.013376674564995,1
"POLYGON ((7.041603458855887 49.26507176234832, 7.041779500672268 49.260624745004854, 7.035038046627797 49.26051024541583, 7.034861399711489 49.26495724490368, 7.041603458855887 49.26507176234832))",Saarbrucken,0,1,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.041779500672268 49.260624745004854, 7.041955499089531 49.25617772375398, 7.035214649996071 49.25606324201739, 7.035038046627797 49.26051024541583, 7.041779500672268 49.260624745004854))",Saarbrucken,0,6,38,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.041955499089531 49.25617772375398, 7.042131454121468 49.25173069859578, 7.035391209830146 49.25161623470845, 7.035214649996071 49.25606324201739, 7.041955499089531 49.25617772375398))",Saarbrucken,1,6,94,0,0,3,2,0,45,0,1,1,0,10,0,1,0,0.0,1,4.013376674564996,1
"POLYGON ((7.042131454121468 49.25173069859578, 7.042307365781869 49.24728366953032, 7.035567726143861 49.24716922348904, 7.035391209830146 49.25161623470845, 7.042131454121468 49.25173069859578))",Saarbrucken,1,14,22,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,1
"POLYGON ((7.042307365781869 49.24728366953032, 7.042483234084513 49.24283663655767, 7.035744198951045 49.24272220835926, 7.035567726143861 49.24716922348904, 7.042307365781869 49.24728366953032))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.042483234084513 49.24283663655767, 7.042659059043178 49.23838959967791, 7.035920628265518 49.23827518931919, 7.035744198951045 49.24272220835926, 7.042483234084513 49.24283663655767))",Saarbrucken,0,2,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.042659059043178 49.23838959967791, 7.04283484067163 49.233942558891094, 7.036097014101098 49.233828166368895, 7.035920628265518 49.23827518931919, 7.042659059043178 49.23838959967791))",Saarbrucken,0,10,95,0,0,1,1,1,44,1,1,0,0,0,0,0,0,0.0,6,4.013376674564996,1
"POLYGON ((7.04283484067163 49.233942558891094, 7.043010578983635 49.229495514197325, 7.036273356471595 49.22938113950844, 7.036097014101098 49.233828166368895, 7.04283484067163 49.233942558891094))",Saarbrucken,0,6,38,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0.0,0,4.013376674564996,0
"POLYGON ((7.043010578983635 49.229495514197325, 7.043186273992949 49.22504846559665, 7.036449655390812 49.224934108737905, 7.036273356471595 49.22938113950844, 7.043010578983635 49.229495514197325))",Saarbrucken,3,14,210,0,0,3,1,0,94,0,0,0,0,0,3,0,0,0.0,0,4.013376674564996,1
"POLYGON ((7.043186273992949 49.22504846559665, 7.043361925713322 49.220601413089156, 7.036625910872551 49.22048707405738, 7.036449655390812 49.224934108737905, 7.043186273992949 49.22504846559665))",Saarbrucken,0,4,28,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.043361925713322 49.220601413089156, 7.043537534158502 49.216154356674906, 7.0368021229306 49.21604003546691, 7.036625910872551 49.22048707405738, 7.043361925713322 49.220601413089156))",Saarbrucken,0,0,20,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.043537534158502 49.216154356674906, 7.043713099342225 49.211707296353985, 7.036978291578746 49.2115929929666, 7.0368021229306 49.21604003546691, 7.043537534158502 49.216154356674906))",Saarbrucken,0,12,111,0,0,0,0,0,49,1,2,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((7.043713099342225 49.211707296353985, 7.043888621278226 49.20726023212644, 7.037154416830771 49.20714594655648, 7.036978291578746 49.2115929929666, 7.043713099342225 49.211707296353985))",Saarbrucken,0,2,71,0,0,0,0,0,30,0,0,0,0,0,3,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.043888621278226 49.20726023212644, 7.044064099980233 49.202813163992374, 7.037330498700446 49.20269889623667, 7.037154416830771 49.20714594655648, 7.043888621278226 49.20726023212644))",Saarbrucken,0,2,68,0,0,1,0,0,30,0,0,0,0,0,1,0,0,0.0,1,4.013376674564996,1
"POLYGON ((7.044064099980233 49.202813163992374, 7.044239535461964 49.19836609195183, 7.037506537201542 49.19825184200721, 7.037330498700446 49.20269889623667, 7.044064099980233 49.202813163992374))",Saarbrucken,0,0,24,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,1,4.013376674564996,0
"POLYGON ((7.044239535461964 49.19836609195183, 7.044414927737134 49.19391901600492, 7.037682532347819 49.19380478386819, 7.037506537201542 49.19825184200721, 7.044239535461964 49.19836609195183))",Saarbrucken,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.044414927737134 49.19391901600492, 7.044590276819455 49.18947193615168, 7.037858484153033 49.1893577218197, 7.037682532347819 49.19380478386819, 7.044414927737134 49.19391901600492))",Saarbrucken,0,0,38,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.044590276819455 49.18947193615168, 7.044765582722627 49.18502485239222, 7.038034392630933 49.18491065586178, 7.037858484153033 49.1893577218197, 7.044590276819455 49.18947193615168))",Saarbrucken,0,5,87,0,0,1,0,0,44,0,0,0,0,0,0,0,0,0.0,0,4.013376674564995,1
"POLYGON ((7.044765582722627 49.18502485239222, 7.04494084546035 49.180577764726564, 7.038210257795265 49.1804635859945, 7.038034392630933 49.18491065586178, 7.044765582722627 49.18502485239222))",Saarbrucken,0,3,58,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.04494084546035 49.180577764726564, 7.0451160650463125 49.17613067315482, 7.038386079659767 49.17601651221798, 7.038210257795265 49.1804635859945, 7.04494084546035 49.180577764726564))",Saarbrucken,0,0,73,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0.0,0,4.013376674564995,0
"POLYGON ((7.0451160650463125 49.17613067315482, 7.045247216299725 49.1728013212766, 7.0441007 49.1727807, 7.0415957 49.173967299999994, 7.038684700000001 49.1746797, 7.038442372737951 49.17459245548192, 7.038386079659767 49.17601651221798, 7.0451160650463125 49.17613067315482))",Saarbrucken,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.040446002614027 49.294283054217686, 7.0436744000000004 49.293020199999994, 7.0456928 49.2922307, 7.046339026610008 49.29185190131475, 7.040546295802916 49.29175378434954, 7.040446002614027 49.294283054217686))",Saarbrucken,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,3.973761635800293,0
"POLYGON ((7.046339026610008 49.29185190131475, 7.047279 49.2913009, 7.047315280332546 49.291279632863116, 7.0474677279881055 49.28742100369624, 7.0407225983040105 49.28730679045204, 7.040546295802916 49.29175378434954, 7.046339026610008 49.29185190131475))",Saarbrucken,0,1,35,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,0
"POLYGON ((7.0474677279881055 49.28742100369624, 7.047643381148354 49.28297398808058, 7.040898857323098 49.282859792646676, 7.0407225983040105 49.28730679045204, 7.0474677279881055 49.28742100369624))",Saarbrucken,0,5,50,0,0,1,0,0,19,0,0,0,0,0,0,1,0,0.0,0,4.013376674564996,0
"POLYGON ((7.047643381148354 49.28297398808058, 7.047818990989585 49.27852696856034, 7.041075072874008 49.27841279093356, 7.040898857323098 49.282859792646676, 7.047643381148354 49.28297398808058))",Saarbrucken,0,1,150,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0.0,0,4.013376674564995,1
"POLYGON ((7.047818990989585 49.27852696856034, 7.047994557525576 49.27407994513558, 7.041251244970566 49.27396578531273, 7.041075072874008 49.27841279093356, 7.047818990989585 49.27852696856034))",Saarbrucken,0,2,96,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((7.047994557525576 49.27407994513558, 7.048170080770097 49.2696329178064, 7.041427373626588 49.2695187757843, 7.041251244970566 49.27396578531273, 7.047994557525576 49.27407994513558))",Saarbrucken,0,0,75,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0.0,20,4.013376674564996,1
"POLYGON ((7.048170080770097 49.2696329178064, 7.048345560736913 49.26518588657282, 7.041603458855887 49.26507176234832, 7.041427373626588 49.2695187757843, 7.048170080770097 49.2696329178064))",Saarbrucken,0,6,131,0,0,2,1,1,63,0,0,0,0,0,0,0,0,0.0,1,4.013376674564996,1
"POLYGON ((7.048345560736913 49.26518588657282, 7.048520997439782 49.26073885143497, 7.041779500672268 49.260624745004854, 7.041603458855887 49.26507176234832, 7.048345560736913 49.26518588657282))",Saarbrucken,0,0,80,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((7.048520997439782 49.26073885143497, 7.048696390892458 49.25629181239288, 7.041955499089531 49.25617772375398, 7.041779500672268 49.260624745004854, 7.048520997439782 49.26073885143497))",Saarbrucken,4,12,51,0,0,1,0,0,27,0,1,0,0,1,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((7.048696390892458 49.25629181239288, 7.048871741108684 49.25184476944665, 7.042131454121468 49.25173069859578, 7.041955499089531 49.25617772375398, 7.048696390892458 49.25629181239288))",Saarbrucken,2,9,63,0,0,0,0,0,29,0,0,0,0,2,0,1,0,0.0,0,4.013376674564996,0
"POLYGON ((7.048871741108684 49.25184476944665, 7.049047048102203 49.247397722596325, 7.042307365781869 49.24728366953032, 7.042131454121468 49.25173069859578, 7.048871741108684 49.25184476944665))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.049047048102203 49.247397722596325, 7.049222311886749 49.242950671841974, 7.042483234084513 49.24283663655767, 7.042307365781869 49.24728366953032, 7.049047048102203 49.247397722596325))",Saarbrucken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((7.049222311886749 49.242950671841974, 7.049397532476048 49.2385036171837, 7.042659059043178 49.23838959967791, 7.042483234084513 49.24283663655767, 7.049222311886749 49.242950671841974))",Saarbrucken,0,2,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,4.013376674564997,0
"POLYGON ((7.049397532476048 49.2385036171837, 7.049572709883825 49.23405655862154, 7.04283484067163 49.233942558891094, 7.042659059043178 49.23838959967791, 7.049397532476048 49.2385036171837))",Saarbrucken,0,23,121,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((7.049572709883825 49.23405655862154, 7.049747844123794 49.229609496155604, 7.043010578983635 49.229495514197325, 7.04283484067163 49.233942558891094, 7.049572709883825 49.23405655862154))",Saarbrucken,0,13,86,0,0,0,2,0,43,0,1,0,0,0,0,0,0,0.0,0,4.013376674564995,1
"POLYGON ((7.049747844123794 49.229609496155604, 7.049922935209666 49.22516242978593, 7.043186273992949 49.22504846559665, 7.043010578983635 49.229495514197325, 7.049747844123794 49.229609496155604))",Saarbrucken,0,6,123,0,0,0,0,1,64,0,1,0,0,0,0,0,0,0.0,0,4.013376674564996,1
"POLYGON ((7.049922935209666 49.22516242978593, 7.050097983155146 49.22071535951261, 7.043361925713322 49.220601413089156, 7.043186273992949 49.22504846559665, 7.049922935209666 49.22516242978593))",Saarbrucken,0,5,52,0,0,0,0,2,22,0,1,0,0,0,0,0,0,0.0,0,4.013376674564996,0
