,geometry,EV_stations_counts,EV_stations_aperage,EV_stations_voltage,EV_stations_capacity,EV_stations_geomery,population,landuse,nodes,edges,density,parking_count,parking_types,restaurant_count,library_count,Community_centre_count,school_count,university_count,park_count,townhall_count,government_count,civic_count,commercial_count,retail_count,place_of_worship_count
3136,"POLYGON ((13.587269842497827 52.55630196672733, 13.5873549 52.5562086, 13.5874929 52.555950499999994, 13.5874992 52.55581649999999, 13.5876011 52.555626499999995, 13.5876366 52.55522199999999, 13.5877024 52.55509119999999, 13.587717 52.554986499999984, 13.5877264 52.5548857, 13.587723900000002 52.5547764, 13.587722700000002 52.5547222, 13.5877505 52.55459249999999, 13.587724500000002 52.5543074, 13.5877492 52.554101900000006, 13.587746100000002 52.554065699999995, 13.5877081 52.553878700000006, 13.5877486 52.553783999999986, 13.5877853 52.5536158, 13.5877752 52.553518100000005, 13.5877853 52.553415699999995, 13.5877739 52.55333069999999, 13.5876821 52.553127499999995, 13.587654300000002 52.552915899999995, 13.5875454 52.5525653, 13.5874594 52.5524237, 13.5873416 52.55232209999999, 13.5873005 52.55226319999999, 13.587256800000002 52.55218659999999, 13.5871891 52.55205659999999, 13.587091 52.5519142, 13.58702550814495 52.551834540306444, 13.581779190248419 52.55177180040765, 13.581635268923383 52.556234588999445, 13.587269842497827 52.55630196672733))",0,[],[],[],[],10.022101410748055,Other,0,0,0.0,1,{'street_side': 1},0,0,0,0,0,0,0,0,0,0,0,0
3137,"POLYGON ((13.58702550814495 52.551834540306444, 13.5869967 52.5517995, 13.5869511 52.55173409999998, 13.5869309 52.5516787, 13.586919500000002 52.551640899999995, 13.5869271 52.5515155, 13.5869266 52.55136180000001, 13.5869311 52.55117719999999, 13.586872 52.55102479999999, 13.5867838 52.55086420000001, 13.5866087 52.550545699999994, 13.5865733 52.5504583, 13.586555 52.550398699999995, 13.586515 52.5502407, 13.5864872 52.5501836, 13.5864664 52.550129, 13.5864255 52.550033899999995, 13.5863872 52.549952, 13.5863837 52.549936, 13.586382200000001 52.5497848, 13.5865533 52.549760199999994, 13.5870069 52.549595999999994, 13.5871219 52.549555899999994, 13.5873605 52.54947009999999, 13.5874085 52.549453499999984, 13.5874276 52.54944919999999, 13.589203793048684 52.5491513532647, 13.589260067804272 52.54739668010137, 13.581923073792176 52.54730900815438, 13.581779190248419 52.55177180040765, 13.58702550814495 52.551834540306444))",0,[],[],[],[],8.643804404034425,Other,7,9,0.21428571428571427,23,"{'street_side': 19, 'surface': 4}",0,0,0,1,0,2,0,0,0,0,0,0
3138,"POLYGON ((13.589260067804272 52.54739668010137, 13.589403169938901 52.54293387013092, 13.582066919567891 52.542846212239574, 13.581923073792176 52.54730900815438, 13.589260067804272 52.54739668010137))",0,[],[],[],[],10.022101410748053,Other,13,26,0.16666666666666666,51,"{'street_side': 50, 'surface': 1}",0,0,0,1,0,1,0,0,0,0,0,0
3139,"POLYGON ((13.589403169938901 52.54293387013092, 13.5895462345137 52.53847105650174, 13.582210727588775 52.5383834126632, 13.582066919567891 52.542846212239574, 13.589403169938901 52.54293387013092))",0,[],[],[],[],10.022101410748053,Other,19,39,0.11403508771929824,37,"{'street_side': 27, 'surface': 10}",0,0,0,0,0,1,0,0,1,0,0,0
3140,"POLYGON ((13.5895462345137 52.53847105650174, 13.589689261541814 52.53400823921379, 13.582354497868048 52.533920609425195, 13.582210727588775 52.5383834126632, 13.5895462345137 52.53847105650174))",0,[],[],[],[],10.022101410748057,Other,6,10,0.3333333333333333,14,{'street_side': 14},1,0,0,0,0,1,0,0,0,0,1,0
3141,"POLYGON ((13.589689261541814 52.53400823921379, 13.589832251036382 52.52954541826702, 13.58249823041891 52.529457802525556, 13.582354497868048 52.533920609425195, 13.589689261541814 52.53400823921379))",0,[],[],[],[],10.022101410748053,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3142,"POLYGON ((13.589832251036382 52.52954541826702, 13.589975203010539 52.52508259366136, 13.582641925254567 52.52499499196419, 13.58249823041891 52.529457802525556, 13.589832251036382 52.52954541826702))",0,[],[],[],[],10.022101410748055,Other,9,18,0.25,23,"{'street_side': 19, 'surface': 3, 'underground': 1}",0,0,0,0,0,3,0,0,0,0,1,0
3143,"POLYGON ((13.589975203010539 52.52508259366136, 13.590118117477408 52.520619765396795, 13.582785582388208 52.520532177741075, 13.582641925254567 52.52499499196419, 13.589975203010539 52.52508259366136))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.586 52.521)>]],10.022101410748055,Other,20,41,0.10789473684210527,24,"{'surface': 15, 'street_side': 8, 'underground': 1}",1,0,1,0,0,1,0,0,0,0,6,0
3144,"POLYGON ((13.590118117477408 52.520619765396795, 13.590260994450109 52.516156933473255, 13.582929201833029 52.51606935985616, 13.582785582388208 52.520532177741075, 13.590118117477408 52.520619765396795))",0,[],[],[],[],10.022101410748053,Other,17,35,0.12867647058823528,35,"{'street_side': 28, 'surface': 7}",0,0,0,0,0,1,0,0,0,0,0,0
3145,"POLYGON ((13.590260994450109 52.516156933473255, 13.590403833941757 52.51169409789071, 13.583072783602201 52.51160653830941, 13.582929201833029 52.51606935985616, 13.590260994450109 52.516156933473255))",0,[],[],[],[],10.022101410748055,Other,13,26,0.16666666666666666,12,"{'surface': 9, 'street_side': 3}",3,0,0,0,0,0,0,0,0,2,7,0
3146,"POLYGON ((13.590403833941757 52.51169409789071, 13.59054663596546 52.507231258649114, 13.583216327708909 52.50714371310076, 13.583072783602201 52.51160653830941, 13.590403833941757 52.51169409789071))",1,[['32']],[[nan]],[['2']],[[<POINT (13.588 52.511)>]],10.022101410748053,Other,16,33,0.1375,2,{'street_side': 2},0,0,2,1,0,2,0,0,1,0,0,0
3147,"POLYGON ((13.59054663596546 52.507231258649114, 13.590689400534314 52.50276841574843, 13.583359834166318 52.502680884230195, 13.583216327708909 52.50714371310076, 13.59054663596546 52.507231258649114))",0,[],[],[],[],10.022101410748053,Other,11,21,0.19090909090909092,4,{'surface': 4},2,0,0,0,0,0,0,0,0,1,4,0
3148,"POLYGON ((13.590689400534314 52.50276841574843, 13.59083212766142 52.498305569188574, 13.58350330298759 52.498218051697634, 13.583359834166318 52.502680884230195, 13.590689400534314 52.50276841574843))",0,[],[],[],[],10.022101410748055,Other,13,28,0.1794871794871795,2,{'street_side': 2},0,0,0,0,0,0,0,0,0,0,0,0
3149,"POLYGON ((13.59083212766142 52.498305569188574, 13.590974817359866 52.49384271896954, 13.583646734185882 52.493755215503064, 13.58350330298759 52.498218051697634, 13.59083212766142 52.498305569188574))",0,[],[],[],[],10.022101410748057,Other,3,4,0.6666666666666666,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3150,"POLYGON ((13.590974817359866 52.49384271896954, 13.59111746964273 52.489379865091244, 13.583790127774344 52.489292375646414, 13.583646734185882 52.493755215503064, 13.590974817359866 52.49384271896954))",0,[],[],[],[],10.022101410748057,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3151,"POLYGON ((13.59111746964273 52.489379865091244, 13.591260084523093 52.48491700755369, 13.58393348376612 52.48482953212766, 13.583790127774344 52.489292375646414, 13.59111746964273 52.489379865091244))",0,[],[],[],[],10.022101410748055,Other,13,26,0.16666666666666666,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3152,"POLYGON ((13.591260084523093 52.48491700755369, 13.591402662014023 52.4804541463568, 13.58407680217435 52.48036668494676, 13.58393348376612 52.48482953212766, 13.591260084523093 52.48491700755369))",6,"[[nan], [nan], [nan], [nan], [nan], [nan]]","[[nan], [nan], [nan], [nan], [nan], [nan]]","[[nan], [nan], [nan], [nan], [nan], [nan]]","[[<POINT (13.587 52.485)>], [<POINT (13.586 52.485)>], [<POINT (13.586 52.485)>], [<POINT (13.586 52.484)>], [<POINT (13.585 52.484)>], [<POINT (13.585 52.484)>]]",10.022101410748055,Other,11,26,0.23636363636363636,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3153,"POLYGON ((13.591402662014023 52.4804541463568, 13.591545202128582 52.47599128150051, 13.584220083012163 52.47590383410363, 13.58407680217435 52.48036668494676, 13.591402662014023 52.4804541463568))",0,[],[],[],[],10.022101410748053,Other,4,6,0.5,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3154,"POLYGON ((13.591545202128582 52.47599128150051, 13.59168770487983 52.47152841298482, 13.584363326292683 52.47144097959829, 13.584220083012163 52.47590383410363, 13.591545202128582 52.47599128150051))",0,[],[],[],[],10.022101410748053,Other,2,2,1.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3155,"POLYGON ((13.59168770487983 52.47152841298482, 13.591830170280813 52.46706554080964, 13.584506532029032 52.46697812143062, 13.584363326292683 52.47144097959829, 13.59168770487983 52.47152841298482))",0,[],[],[],[],10.022101410748055,Other,15,28,0.13333333333333333,0,{},2,0,0,0,0,0,0,0,0,0,1,2
3156,"POLYGON ((13.591830170280813 52.46706554080964, 13.591972598344585 52.462602664974966, 13.58464970023432 52.46251525960064, 13.584506532029032 52.46697812143062, 13.591830170280813 52.46706554080964))",1,[[nan]],[[nan]],[['2']],[[<POINT (13.585 52.466)>]],10.022101410748055,Other,10,22,0.24444444444444444,1,{'surface': 1},0,0,0,1,0,0,0,0,0,0,0,1
3157,"POLYGON ((13.591972598344585 52.462602664974966, 13.592114989084175 52.45813978548072, 13.584792830921653 52.458052394108265, 13.58464970023432 52.46251525960064, 13.591972598344585 52.462602664974966))",0,[],[],[],[],10.022101410748055,Other,8,18,0.32142857142857145,2,{'surface': 2},1,0,0,0,0,1,0,0,0,7,1,0
3158,"POLYGON ((13.592114989084175 52.45813978548072, 13.592257342512623 52.45367690232688, 13.584935924104132 52.45358952495348, 13.584792830921653 52.458052394108265, 13.592114989084175 52.45813978548072))",0,[],[],[],[],10.022101410748055,commercial,5,6,0.3,48,"{'street_side': 45, 'surface': 3}",0,0,0,0,0,0,0,0,1,1,6,0
3159,"POLYGON ((13.592257342512623 52.45367690232688, 13.592399658642949 52.44921401551338, 13.58507897979485 52.44912665213621, 13.584935924104132 52.45358952495348, 13.592257342512623 52.45367690232688))",2,"[[nan], [nan]]","[[nan], [nan]]","[['2'], ['2']]","[[<POINT (13.586 52.452)>], [<POINT (13.586 52.452)>]]",10.022101410748055,commercial,3,4,0.6666666666666666,2,"{'multi-storey': 1, 'surface': 1}",0,0,0,0,0,0,0,0,0,0,0,0
3160,"POLYGON ((13.592399658642949 52.44921401551338, 13.592541937488177 52.4447511250402, 13.585221998006897 52.44466377565643, 13.58507897979485 52.44912665213621, 13.592399658642949 52.44921401551338))",1,[[nan]],[['230']],[['1']],[[<POINT (13.59 52.447)>]],10.022101410748053,Other,0,0,0.0,26,"{'street_side': 25, 'surface': 1}",2,0,0,0,0,0,0,0,0,0,2,0
3161,"POLYGON ((13.592541937488177 52.4447511250402, 13.59268417906132 52.44028823090725, 13.58536497875335 52.44020089551408, 13.585221998006897 52.44466377565643, 13.592541937488177 52.4447511250402))",0,[],[],[],[],10.022101410748055,Other,7,12,0.2857142857142857,11,"{'street_side': 9, 'multi-storey': 1, 'surface': 1}",0,0,0,2,0,0,0,0,0,0,1,0
3162,"POLYGON ((13.59268417906132 52.44028823090725, 13.592826383375387 52.435825333114515, 13.585507922047288 52.435738011709134, 13.58536497875335 52.44020089551408, 13.59268417906132 52.44028823090725))",0,[],[],[],[],10.022101410748055,Other,12,24,0.18181818181818182,4,"{'surface': 2, 'street_side': 2}",0,0,0,1,0,1,0,0,0,1,0,0
3163,"POLYGON ((13.592826383375387 52.435825333114515, 13.592968550443377 52.43136243166196, 13.58565082790178 52.431275124241544, 13.585507922047288 52.435738011709134, 13.592826383375387 52.435825333114515))",0,[],[],[],[],10.022101410748053,Other,11,24,0.21818181818181817,0,{},0,0,1,0,0,0,0,0,0,0,0,0
3164,"POLYGON ((13.592968550443377 52.43136243166196, 13.593110680278285 52.426899526549526, 13.585793696329885 52.42681223311127, 13.58565082790178 52.431275124241544, 13.592968550443377 52.43136243166196))",0,[],[],[],[],10.022101410748053,Other,7,16,0.38095238095238093,3,{'surface': 3},0,0,0,0,0,0,0,0,0,0,0,1
3165,"POLYGON ((13.593110680278285 52.426899526549526, 13.593252772893102 52.422436617777166, 13.585936527344662 52.42234933831824, 13.585793696329885 52.42681223311127, 13.593110680278285 52.426899526549526))",0,[],[],[],[],10.022101410748055,Other,7,14,0.3333333333333333,2,"{'surface': 1, 'street_side': 1}",0,0,0,0,0,0,0,0,0,0,0,0
3166,"POLYGON ((13.593252772893102 52.422436617777166, 13.593394828300807 52.41797370534484, 13.586079320959158 52.41788643986244, 13.585936527344662 52.42234933831824, 13.593252772893102 52.422436617777166))",0,[],[],[],[],10.022101410748053,Other,13,24,0.15384615384615385,1,{'street_side': 1},1,0,1,0,0,2,0,0,0,0,0,0
3167,"POLYGON ((13.593394828300807 52.41797370534484, 13.593536846514382 52.41351078925249, 13.586222077186422 52.413423537743824, 13.586079320959158 52.41788643986244, 13.593394828300807 52.41797370534484))",0,[],[],[],[],10.022101410748055,Other,13,24,0.15384615384615385,0,{},0,0,0,0,0,1,0,0,0,0,1,0
3168,"POLYGON ((13.593536846514382 52.41351078925249, 13.593678827546794 52.409047869500085, 13.586364796039486 52.40896063196232, 13.586222077186422 52.413423537743824, 13.593536846514382 52.41351078925249))",0,[],[],[],[],10.022101410748053,Other,10,22,0.24444444444444444,2,{'street_side': 2},0,0,0,0,0,0,0,0,0,0,0,0
3169,"POLYGON ((13.593678827546794 52.409047869500085, 13.593820771411007 52.404584946087574, 13.586507477531384 52.40449772251791, 13.586364796039486 52.40896063196232, 13.593678827546794 52.409047869500085))",0,[],[],[],[],10.022101410748057,Other,0,0,0.0,2,{'surface': 2},0,0,0,0,0,0,0,0,0,0,0,0
3170,"POLYGON ((13.593820771411007 52.404584946087574, 13.593962678119981 52.40012201901492, 13.586650121675143 52.400034809410556, 13.586507477531384 52.40449772251791, 13.593820771411007 52.404584946087574))",0,[],[],[],[],0.0,industrial,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3171,"POLYGON ((13.593962678119981 52.40012201901492, 13.594104547686667 52.39565908828205, 13.58679272848378 52.39557189264017, 13.586650121675143 52.400034809410556, 13.593962678119981 52.40012201901492))",0,[],[],[],[],10.022101410748055,Other,3,4,0.6666666666666666,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3172,"POLYGON ((13.594104547686667 52.39565908828205, 13.594215353678726 52.392172539788156, 13.5941403 52.39244229999999, 13.5940902 52.3925508, 13.5938201 52.39279959999999, 13.593584200000002 52.3930164, 13.5934111 52.39321029999999, 13.5933295 52.3932974, 13.5930226 52.3935374, 13.5929512 52.393595, 13.5928719 52.3936729, 13.5927634 52.39378409999999, 13.592696700000001 52.3938127, 13.5926921 52.3938149, 13.5922722 52.39371899999998, 13.5918105 52.3936207, 13.5913822 52.3935268, 13.590607 52.39335640000001, 13.5881221 52.3926048, 13.5878283 52.3925159, 13.586896867839435 52.39231208422987, 13.58679272848378 52.39557189264017, 13.594104547686667 52.39565908828205))",0,[],[],[],[],9.597141484494163,Other,5,8,0.4,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3173,"POLYGON ((13.589203793048684 52.5491513532647, 13.5900437 52.549010499999994, 13.591658700000002 52.54874149999999, 13.5920435 52.5486752, 13.5922968 52.54863350000001, 13.5925583 52.5485897, 13.5928178 52.548546, 13.5930112 52.548513099999994, 13.593156 52.54848930000001, 13.5945541 52.548253700000004, 13.5963103 52.54795940000001, 13.5964049 52.547943499999995, 13.59658339052479 52.54791360258976, 13.596597099557664 52.54748389745653, 13.589260067804272 52.54739668010137, 13.589203793048684 52.5491513532647))",0,[],[],[],[],2.343018087629257,Other,7,10,0.23809523809523808,11,"{'street_side': 8, 'surface': 3}",0,0,0,0,0,1,0,0,0,0,0,0
3174,"POLYGON ((13.596597099557664 52.54748389745653, 13.596739458038 52.54302107350327, 13.589403169938901 52.54293387013092, 13.589260067804272 52.54739668010137, 13.596597099557664 52.54748389745653))",0,[],[],[],[],8.60442448955689,Other,17,30,0.11029411764705882,82,"{'street_side': 77, 'surface': 5}",0,1,0,0,0,0,0,0,0,0,4,0
3175,"POLYGON ((13.596739458038 52.54302107350327, 13.596881779153508 52.538558245894095, 13.5895462345137 52.53847105650174, 13.589403169938901 52.54293387013092, 13.596739458038 52.54302107350327))",0,[],[],[],[],10.022101410748053,Other,18,37,0.12091503267973856,30,"{'street_side': 20, 'surface': 10}",0,0,0,0,0,1,0,0,0,0,1,1
3176,"POLYGON ((13.596881779153508 52.538558245894095, 13.597024062917269 52.53409541462897, 13.589689261541814 52.53400823921379, 13.5895462345137 52.53847105650174, 13.596881779153508 52.538558245894095))",0,[],[],[],[],10.022101410748055,Other,18,42,0.13725490196078433,47,"{'street_side': 41, 'surface': 4}",1,0,1,0,0,2,0,0,0,0,7,0
3177,"POLYGON ((13.597024062917269 52.53409541462897, 13.597166309342352 52.52963257970786, 13.589832251036382 52.52954541826702, 13.589689261541814 52.53400823921379, 13.597024062917269 52.53409541462897))",0,[],[],[],[],10.022101410748053,Other,4,5,0.4166666666666667,39,"{'street_side': 24, 'surface': 15}",0,0,0,0,0,2,0,0,1,0,1,0
3178,"POLYGON ((13.597166309342352 52.52963257970786, 13.597308518441823 52.525169741130675, 13.589975203010539 52.52508259366136, 13.589832251036382 52.52954541826702, 13.597166309342352 52.52963257970786))",0,[],[],[],[],10.022101410748055,Other,9,20,0.2777777777777778,43,"{'street_side': 41, 'surface': 2}",1,1,1,0,0,1,0,0,0,0,1,0
3179,"POLYGON ((13.597308518441823 52.525169741130675, 13.597450690228738 52.52070689889741, 13.590118117477408 52.520619765396795, 13.589975203010539 52.52508259366136, 13.597308518441823 52.525169741130675))",0,[],[],[],[],10.022101410748055,Other,13,28,0.1794871794871795,45,"{'street_side': 42, 'surface': 3}",3,0,0,0,0,3,0,0,0,0,4,0
3180,"POLYGON ((13.597450690228738 52.52070689889741, 13.59759282471615 52.51624405300798, 13.590260994450109 52.516156933473255, 13.590118117477408 52.520619765396795, 13.597450690228738 52.52070689889741))",0,[],[],[],[],10.022101410748055,Other,17,38,0.13970588235294118,31,{'street_side': 30},0,0,0,0,0,3,0,0,0,0,0,0
3181,"POLYGON ((13.59759282471615 52.51624405300798, 13.597734921917105 52.51178120346238, 13.590403833941757 52.51169409789071, 13.590260994450109 52.516156933473255, 13.59759282471615 52.51624405300798))",0,[],[],[],[],10.022101410748055,residential,11,26,0.23636363636363636,1,{'surface': 1},1,0,0,0,0,0,0,0,0,0,0,0
3182,"POLYGON ((13.597734921917105 52.51178120346238, 13.597876981844642 52.50731835026052, 13.59054663596546 52.507231258649114, 13.590403833941757 52.51169409789071, 13.597734921917105 52.51178120346238))",0,[],[],[],[],10.022101410748055,Other,15,34,0.1619047619047619,2,"{'street_side': 1, 'surface': 1}",0,0,0,0,0,2,0,0,0,0,0,0
3183,"POLYGON ((13.597876981844642 52.50731835026052, 13.598019004511793 52.502855493402414, 13.590689400534314 52.50276841574843, 13.59054663596546 52.507231258649114, 13.597876981844642 52.50731835026052))",0,[],[],[],[],10.022101410748055,Other,13,28,0.1794871794871795,5,"{'surface': 3, 'street_side': 1}",0,0,0,0,0,0,0,0,0,0,2,0
3184,"POLYGON ((13.598019004511793 52.502855493402414, 13.598160989931586 52.498392632887935, 13.59083212766142 52.498305569188574, 13.590689400534314 52.50276841574843, 13.598019004511793 52.502855493402414))",0,[],[],[],[],10.022101410748055,Other,6,10,0.3333333333333333,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3185,"POLYGON ((13.598160989931586 52.498392632887935, 13.59830293811704 52.493929768717095, 13.590974817359866 52.49384271896954, 13.59083212766142 52.498305569188574, 13.598160989931586 52.498392632887935))",0,[],[],[],[],10.022101410748055,Other,2,2,1.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
3186,"POLYGON ((13.59830293811704 52.493929768717095, 13.598444849081176 52.48946690088982, 13.59111746964273 52.489379865091244, 13.590974817359866 52.49384271896954, 13.59830293811704 52.493929768717095))",0,[],[],[],[],10.022101410748055,Other,6,10,0.3333333333333333,1,{},0,0,0,0,0,0,0,0,0,0,0,0
3187,"POLYGON ((13.598444849081176 52.48946690088982, 13.598586722836995 52.485004029406085, 13.591260084523093 52.48491700755369, 13.59111746964273 52.489379865091244, 13.598444849081176 52.48946690088982))",0,[],[],[],[],10.022101410748055,Other,9,20,0.2777777777777778,0,{},0,0,0,0,0,0,0,0,0,0,0,0
